frame,p1_health,p2_health,p1_damage_event,0x080,0x074,0x070,0x0D0,0x094,0x0C0,0x19C
925,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
926,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
927,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
928,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
929,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
930,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
931,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
932,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
933,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
934,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
935,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
936,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
937,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
938,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
939,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
940,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
941,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
942,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
943,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
944,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
945,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
946,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
947,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
948,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
949,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
950,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
951,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
952,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
953,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
954,33425,65536,0,0,4294964954,65494,91,4294826919,0,2
955,33425,65536,0,0,4294964954,65494,91,4294826919,0,2
956,33425,65536,0,0,4294964954,65494,91,4294826919,0,2
957,33425,65536,0,0,4294964954,65494,91,4294826919,0,2
958,33425,65536,0,0,4294964954,65494,91,4294826919,0,2
959,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
960,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
961,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
962,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
963,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
964,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
965,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
966,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
967,33425,65536,0,0,4294964953,65494,92,4294826919,0,2
968,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
969,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
970,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
971,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
972,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
973,33425,65536,0,0,4294964952,65494,92,4294826919,0,2
974,33425,65536,0,0,4294964951,65494,92,4294826919,260785,2
975,33425,65536,0,0,4294964951,65494,92,4294826919,260785,2
976,33425,65536,0,0,4294964951,65494,92,4294826919,260785,2
977,33425,65536,0,0,4294964950,65494,92,4294826919,260785,2
978,33425,65536,0,0,4294964950,65494,92,4294826919,260785,2
979,33425,65536,0,0,4294964950,65494,92,4294826919,260785,2
980,33425,65536,0,0,4294964950,65494,92,4294826919,260785,2
981,33425,65536,0,0,4294964950,65494,92,4294826919,260785,2
982,33425,65536,0,0,4294964949,65494,92,4294826919,260785,2
983,33425,65536,0,0,4294964948,65494,94,4294826919,260785,2
984,33425,65536,0,0,4294964948,65494,94,4294826919,260785,2
985,33425,65536,0,0,4294964948,65494,94,4294826919,260785,2
986,33425,65536,0,0,4294964947,65494,94,4294826919,260785,2
987,33425,65536,0,0,4294964947,65494,94,4294826919,260785,2
988,33425,65536,0,0,4294964946,65494,94,4294826919,260785,2
989,33425,65536,0,0,4294964944,65494,94,4294826919,260785,2
990,33425,65536,0,0,4294964944,65494,94,4294826919,260785,2
991,33425,65536,0,0,4294964942,65495,94,4294826919,260785,2
992,33425,65536,0,0,4294964942,65495,94,4294826919,260785,2
993,33425,65536,0,0,4294964942,65495,94,4294826919,260785,2
994,33425,65536,0,0,4294964940,65496,94,4294826919,260785,2
995,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
996,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
997,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
998,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
999,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1000,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1001,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1002,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1003,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1004,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1005,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1006,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1007,33425,65536,0,0,4294964936,65495,94,4294826919,0,2
1008,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1009,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1010,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1011,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1012,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1013,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1014,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1015,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1016,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1017,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1018,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1019,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1020,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1021,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1022,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1023,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1024,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1025,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1026,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1027,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1028,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1029,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1030,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1031,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1032,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1033,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1034,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1035,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1036,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1037,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1038,33425,65536,0,0,4294964936,65495,95,4294826919,0,2
1039,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1040,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1041,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1042,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1043,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1044,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1045,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1046,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1047,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1048,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1049,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1050,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1051,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1052,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1053,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1054,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1055,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1056,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1057,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1058,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1059,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1060,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1061,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1062,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1063,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1064,33425,65536,0,0,4294964936,65495,95,4294826919,260752,2
1065,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1066,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1067,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1068,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1069,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1070,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1071,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1072,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1073,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1074,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1075,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1076,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1077,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1078,33425,65536,0,0,4294964936,65495,96,4294826919,260752,2
1079,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1080,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1081,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1082,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1083,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1084,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1085,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1086,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1087,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1088,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1089,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1090,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1091,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1092,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1093,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1094,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1095,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1096,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1097,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1098,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1099,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1100,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1101,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1102,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1103,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1104,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1105,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1106,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1107,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1108,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1109,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1110,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1111,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1112,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1113,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1114,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1115,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1116,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1117,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1118,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1119,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1120,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1121,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1122,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1123,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1124,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1125,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1126,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1127,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1128,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1129,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1130,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1131,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1132,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1133,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1134,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1135,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1136,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1137,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1138,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1139,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1140,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1141,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1142,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1143,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1144,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1145,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1146,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1147,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1148,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1149,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1150,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1151,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1152,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1153,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1154,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1155,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1156,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1157,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1158,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1159,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1160,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1161,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1162,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1163,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1164,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1165,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1166,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1167,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1168,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1169,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1170,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1171,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1172,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1173,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1174,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1175,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1176,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1177,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1178,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1179,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1180,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1181,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1182,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1183,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1184,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1185,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1186,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1187,33425,65536,0,0,4294964936,65495,96,4294826919,260785,2
1188,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1189,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1190,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1191,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1192,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1193,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1194,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1195,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1196,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1197,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1198,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
1199,33425,65536,0,0,4294964936,65495,97,4294826919,260785,2
